,reviews,Subjectivity,Polarity,Analysis
2982,"I love Alexa dot, she reminds me when to take my meds, wakes me up in the morning. Makes calls for me, just say drop in to  name. Alexa sounds like a real person, I say Thank you and she replys you bet.She recognizes our voices,easy to use. And informs us when a package is at our front door. Can't do without her.",0.45,0.35,Positive
2983,"Given th high amount of functions this app offers, it is still very straightforward to use. Love it, I'm sure Alexa does too :D",0.5860648148148148,0.4579166666666667,Positive
2984,"Alexa app is inconsistent in performance. Needs work. Can use only basic stuff, time, alarm weather.  News is always one day behind. Can not  search the web for current info.",0.55625,-0.1,Negative
2985,Can see can feed on echo but stopped working recently on fire tablet. Getting live view not supported message,0.375,0.06818181818181818,Positive
2986,Quit working??,0.0,0.0,neutral
2987,Alexa displays red and tries to set up but fails now for days. There is not APP anywhere for Windows 10.,0.2333333333333333,-0.19999999999999998,Negative
2988,Is a excellent Amazon Alexa,1.0,1.0,Positive
2989,Not working on my fire tv why,0.0,0.0,neutral
2990,Once you start playing music it won't stop no matter how many times you say Alexa. You have to pick the speaker up and hold it to your lips and shout at it.  It plays the wrong song and artist about half the time.,0.5222222222222223,-0.05555555555555555,Negative
2991,Alex doesn't respond alot of time I have to repeat myself like she is hard hearing. Then she has been unable to recognized my voice and I have to keep going in to app to correct it. I hardly think I have a voice like my son. My daughter got it for me so I would not be lonely around the house while everyone was at work. I could talk to her and have her play music . When I ask her simple questions. Still she is better to have around than nothing at all. I have her play soft instrumental music for the cats when I'm out. They like it and provides a relaxing enviroment for them.,0.49863945578231295,-0.08333333333333337,Negative
2992,Worse app I have ever tried. Absolutely useless.,0.4,-0.45,Negative
2993,Works fantastic,0.9,0.4,Positive
2994,Seemless integration between devices and with Kasa app and smartplugs. Awesome.  And we love the reminders as well. Keeps everyone on track.,0.8,0.75,Positive
2995,Easy to use.. I wish I bought it sooner..,0.8333333333333334,0.43333333333333335,Positive
2996,Alexa used to reply with voice but stopped. Why ????,0.0,0.0,neutral
2997,Works well,0.0,0.0,neutral
2998,"Why does it KEEP. POPPING UP. Especially when I plug in my headphones. For now i shall rate this one star, if it is fixed only then i will change my mind.",0.7333333333333334,0.03333333333333333,Positive
2999,Easy to use and hands free!,0.8166666666666667,0.4666666666666667,Positive
3000,I liked product. Its entertaining.,0.75,0.55,Positive
3001,My wife enjoys the unit.,0.0,0.0,neutral
3002,Great as a hands free phone accessory,0.775,0.6000000000000001,Positive
3003,"Love Alexa! We use her for everything from playing music, setting alarms, to telling my family jokes!  We love the assistance she provides & ease of setup on multiple devices! Technology makes life easier!",0.39999999999999997,0.4270833333333333,Positive
3004,Christmas gift from our kids. We love it!!!!,0.6,1.0,Positive
3005,I find the app extremely slow.,0.39999999999999997,-0.30000000000000004,Negative
3006,"sorry setting this up and downloading this app sucks,",0.65,-0.4,Negative
3007,I love the Alexa Echo Dot. It has my whole schedule already. It was very easy to set up and had all my reminders and alarms within 10 minutes of set up.,0.6666666666666666,0.42111111111111105,Positive
3008,Ike weather report and music,0.0,0.0,neutral
3009,Still needs lots of work. The app Is slow and has issues especially when using the app and not voice. There is a known issue with drop in as well especially between 2  fire tablets. Only works when one is on show mode?!,0.85,-0.07500000000000001,Negative
3010,"Easy to use, give lots of convenience to every day life",0.8333333333333334,0.43333333333333335,Positive
3011,Don't mind Alexa as a unit...but will never buy another one until that annoying latest commercial goes away,0.6,-0.10000000000000002,Negative
3012,I think I down loaded an older version. Then I received an update. I like Alexa no matter what version.,0.3111111111111111,0.005555555555555536,Positive
3013,Poor marketing platform thinly disguised as remote assistant.  Software buggy.  Makes beeps for reasons unknown to tech support but apparently having to do with wifi range.  Trashy and if they have market share they hardly deserve it.,0.5236111111111111,-0.20694444444444446,Negative
3014,"Fun and easy, essential",0.4444444444444445,0.24444444444444446,Positive
3015,I think this is a very good software/hardware combo that opens up so many possibilities. I feel as if science fiction has come alive here in my house and hand.  I am not sure my wife is pleased with my love of the Drop In and Announce functions.  Maybe I call out to her a bit too much! You have control over a single device or a network of devices (all on the same Wi-Fi network) that allows multi-room capabilities that makes life a little more convenient.,0.5189249639249639,0.25009740259740254,Positive
3016,No suggestions when it doesn't know how to do something or give better direc tions where to go.,0.5,0.5,Positive
3017,"This, paired with the Amazon Echo , used to be amazing and easy to use but some douche canoe decided to change that. Can y'all go back on quarantine and quit screwing my stuff up? Thaaaanks",0.5777777777777778,0.3444444444444445,Positive
3018,good product,0.6000000000000001,0.7,Positive
3019,I am glad I did.,1.0,0.5,Positive
3020,"My whole family should be able to control smart devices connected to our alexa, however only the account that setup the device (mine )is able to control them. So if im asleep and my wife wants to turn on an alexa bulb she either wakes me up talking to alexa, or she's just screwed! even whisper mode still makes loud confirmation beeps which wake me or our baby up....Severely lacking this MAJOR feature!",0.5866071428571429,0.23030133928571428,Positive
3021,"It's pretty good, don't have any issues.",0.8,0.475,Positive
3022,"I really like good old you know who. But I  try not to say her name, to many unnecessary conversations. But, of the other two Stars I think I'll save them for some good updates.",0.48214285714285715,0.2392857142857143,Positive
3023,"It's like having a butler, a secretary and a personal d.j. I am using a donated echo dot and I am technology challenged, but I figured out how to hook it up.And best of all, I ask her to call my phone when I can't find it. It works like a charm!",0.3,0.5,Positive
3024,"Alexa has only my voice to deal with and when I have to ask repeatedly for the same podcast, something is amiss. It would be good if she could benefit from her errors. She does not, but repeats them ad infinitum. On the other hand, the audio is excellent and it interfaces well with reading the Kindle books.",0.62,0.315,Positive
